mdb_source_id,data_type,entity_type,location.country_code,location.country_name,location.subdivision_name,location.municipality,provider,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment,region_and_agency,location_and_agency,location&agency_tally
886,gtfs,NA,US,United States,California,Stockton,San Joaquin Regional Transit District (RTD),NA,NA,webmaster@sjrtd.com,NA,http://sjrtd.com/RTD-GTFS/RTD-GTFS.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-joaquin-regional-transit-district-rtd-gtfs-886.zip?alt=media,http://sanjoaquinrtd.com/preview/terms-of-use/,37.68719,38.579931,-121.890123,-120.994762,2022-03-17T18:10:00Z,NA,NA,NA,NA,California>San Joaquin Regional Transit District (RTD),United States>California>San Joaquin Regional Transit District (RTD),1
596,gtfs,NA,US,United States,California,NA,San Juan Capistrano Free Weekend Trolley,NA,NA,NA,NA,http://data.trilliumtransit.com/gtfs/sanjuancapistrano-ca-us/sanjuancapistrano-ca-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-juan-capistrano-free-weekend-trolley-gtfs-596.zip?alt=media,NA,33.473604,33.507589,-117.685329157228,-117.662424646365,2022-03-16T20:10:20Z,inactive,fares-v1,NA,NA,California>San Juan Capistrano Free Weekend Trolley,United States>California>San Juan Capistrano Free Weekend Trolley,1
810,gtfs,NA,US,United States,California,San Leandro,San Leandro Links,NA,NA,NA,NA,http://data.trilliumtransit.com/gtfs/sanleandro-ca-us/sanleandro-ca-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-leandro-links-gtfs-810.zip?alt=media,NA,37.6934751076397,37.722197,-122.186366,-122.15255824133,2022-03-17T15:22:02Z,inactive,NA,NA,NA,California>San Leandro Links,United States>California>San Leandro Links,1
43,gtfs,NA,US,United States,California,San Luis Obispo,San Luis Obispo Regional Transit Authority (SLORTA),NA,NA,NA,NA,http://slo.connexionz.net/rtt/public/resource/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-luis-obispo-regional-transit-authority-slorta-gtfs-43.zip?alt=media,NA,34.944001,35.752511,-121.186588,-120.413275,2022-03-14T20:08:07Z,NA,fares-v1,NA,NA,California>San Luis Obispo Regional Transit Authority (SLORTA),United States>California>San Luis Obispo Regional Transit Authority (SLORTA),1
49,gtfs,NA,US,United States,California,San Mateo,San Mateo County Transit District (samTrans),NA,NA,NA,NA,http://www.samtrans.com/Assets/GTFS/samtrans/ST-GTFS.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-mateo-county-transit-district-samtrans-gtfs-49.zip?alt=media,http://www.samtrans.com/Developer.html,37.250304,37.795815,-122.51796,-122.129824,2022-03-14T20:08:32Z,NA,fares-v1,NA,NA,California>San Mateo County Transit District (samTrans),United States>California>San Mateo County Transit District (samTrans),1
1246,gtfs,NA,US,United States,California,Santa Barbara,Santa Barbara Metropolitan Transit District (MTD),NA,NA,info@sbmtd.gov,NA,http://sbmtd.gov/google_transit/feed.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-barbara-metropolitan-transit-district-mtd-gtfs-1246.zip?alt=media,NA,34.383217,34.454905,-119.905809,-119.480564,2022-03-23T23:19:26Z,NA,fares-v1|fares-v2,NA,NA,California>Santa Barbara Metropolitan Transit District (MTD),United States>California>Santa Barbara Metropolitan Transit District (MTD),1
57,gtfs,NA,US,United States,California,San Jose,Santa Clara Valley Transportation Authority (VTA),NA,NA,customer.service@vta.org,NA,https://gtfs.vta.org/gtfs_vta.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-clara-valley-transportation-authority-vta-gtfs-57.zip?alt=media,NA,36.974922,37.458086,-122.173639,-121.549029,2022-03-14T20:09:03Z,NA,fares-v1,NA,NA,California>Santa Clara Valley Transportation Authority (VTA),United States>California>Santa Clara Valley Transportation Authority (VTA),1
812,gtfs,NA,US,United States,California,Santa Clarita,Santa Clarita Transit,NA,NA,NA,NA,https://gitlab.com/LACMTA/gtfs_lax/-/archive/master/gtfs_lax-master.zip?path=santa_clarita,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-clarita-transit-gtfs-812.zip?alt=media,NA,NA,NA,NA,NA,2022-03-17T15:22:08Z,NA,NA,NA,NA,California>Santa Clarita Transit,United States>California>Santa Clarita Transit,1
1211,gtfs,NA,US,United States,California,Santa Cruz,Santa Cruz Metro (SCMTD),NA,NA,gtfs@scmtd.com,NA,http://scmtd.com/google_transit/google_transit.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-cruz-metro-scmtd-gtfs-1211.zip?alt=media,NA,36.90448,37.338436,-122.195023,-121.732437,2022-03-23T23:02:54Z,NA,fares-v1|fares-v2,NA,NA,California>Santa Cruz Metro (SCMTD),United States>California>Santa Cruz Metro (SCMTD),1
26,gtfs,NA,US,United States,California,Santa Maria,Santa Maria Area Transit,NA,NA,support+test+smat-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/smat-ca-us/smat-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-maria-area-transit-gtfs-26.zip?alt=media,NA,34.595943118981,34.98595,-120.52211,-120.140531457672,2022-03-14T20:06:55Z,inactive,fares-v1|fares-v2,NA,NA,California>Santa Maria Area Transit,United States>California>Santa Maria Area Transit,1
73,gtfs,NA,US,United States,California,Santa Rosa,Santa Rosa CityBus,NA,NA,NA,NA,https://srcity.org/DocumentCenter/View/21635/google_transit,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-rosa-citybus-gtfs-73.zip?alt=media,NA,38.401882,38.486115,-122.769814,-122.653511,2022-03-14T20:10:51Z,deprecated,fares-v1,1986,NA,California>Santa Rosa CityBus,United States>California>Santa Rosa CityBus,2
1986,gtfs,NA,US,United States,California,Santa Rosa,Santa Rosa CityBus,NA,NA,NA,NA,https://www.srcity.org/DocumentCenter/View/38683/Santa_Rosa_GTFS,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-rosa-citybus-gtfs-1986.zip?alt=media,NA,38.4018821716,38.4806671143,-122.769814,-122.653511,2024-02-22T03:58:27Z,NA,NA,NA,NA,California>Santa Rosa CityBus,United States>California>Santa Rosa CityBus,2
813,gtfs,NA,US,United States,California,Solvang,Santa Ynez Valley Transit,NA,NA,marcy@mjcaction.com,NA,http://mjcaction.com/MJC_GTFS_Public/syvt_google_transit.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-santa-ynez-valley-transit-gtfs-813.zip?alt=media,NA,34.59587126,34.665449,-120.20450894,-120.077077,2022-03-17T15:22:08Z,NA,NA,NA,NA,California>Santa Ynez Valley Transit,United States>California>Santa Ynez Valley Transit,1
829,gtfs,NA,US,United States,California,Sierra Madre,Sierra Madre Gateway Coach,NA,NA,support+test+sierramadre-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/sierramadre-ca-us/sierramadre-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-sierra-madre-gateway-coach-gtfs-829.zip?alt=media,NA,34.150285558358,34.1695312727436,-118.074908013661,-118.040285635729,2022-03-17T15:22:30Z,inactive,fares-v1,NA,NA,California>Sierra Madre Gateway Coach,United States>California>Sierra Madre Gateway Coach,1
40,gtfs,NA,US,United States,California,Simi Valley,Simi Valley Transit,NA,NA,support+test+simivalley-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/simivalley-ca-us/simivalley-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-simi-valley-transit-gtfs-40.zip?alt=media,NA,34.22958457,34.3021463101492,-118.83637467254,-118.598911921367,2022-03-14T20:07:54Z,NA,fares-v1|fares-v2,NA,NA,California>Simi Valley Transit,United States>California>Simi Valley Transit,1
117,gtfs,NA,US,United States,California,Yreka,Siskiyou County,NA,NA,support+test+siskiyou-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/siskiyou-ca-us/siskiyou-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-siskiyou-county-gtfs-117.zip?alt=media,NA,41.1486739285779,41.9080402531506,-123.545406460762,-122.127867,2022-03-14T21:12:36Z,NA,NA,NA,NA,California>Siskiyou County,United States>California>Siskiyou County,1
80,gtfs,NA,US,United States,California,Fairfield,SolTrans,NA,NA,NA,NA,https://soltrans.connexionz.net/rtt/public/resource/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-soltrans-gtfs-80.zip?alt=media,NA,37.796315,38.249206,-122.394709,-122.041606,2022-07-26T16:09:01Z,NA,fares-v1,NA,NA,California>SolTrans,United States>California>SolTrans,1
66,gtfs,NA,US,United States,California,San Mateo,Sonoma County Airport Express,NA,NA,support+test+airportexpressinc-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/airportexpressinc-ca-us/airportexpressinc-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-sonoma-county-airport-express-gtfs-66.zip?alt=media,NA,37.615612,38.5100997340212,-122.805338301203,-122.212134,2022-03-14T20:09:25Z,NA,fares-v1,NA,NA,California>Sonoma County Airport Express,United States>California>Sonoma County Airport Express,1
70,gtfs,NA,US,United States,California,Santa Rosa,Sonoma County Transit (SCT),NA,NA,support+test+sonomacounty-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/sonomacounty-ca-us/sonomacounty-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-sonoma-county-transit-sct-gtfs-70.zip?alt=media,NA,37.97116752,38.8123488647763,-123.1264984029,-122.4580372,2022-03-14T20:10:42Z,NA,fares-v1,NA,NA,California>Sonoma County Transit (SCT),United States>California>Sonoma County Transit (SCT),1
815,gtfs,NA,US,United States,California,Santa Rosa,Sonoma-Marin Area Rail Transit (SMART),NA,NA,NA,NA,http://data.trilliumtransit.com/gtfs/smart-ca-us/smart-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-sonoma-marin-area-rail-transit-smart-gtfs-815.zip?alt=media,NA,37.94781,38.5098222070014,-122.784085789652,-122.51248,2022-03-17T15:22:11Z,NA,NA,NA,NA,California>Sonoma-Marin Area Rail Transit (SMART),United States>California>Sonoma-Marin Area Rail Transit (SMART),1
817,gtfs,NA,US,United States,California,Sacremento,South County Transit Link,NA,NA,support+test+southcountytransitlink-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/southcountytransitlink-ca-us/southcountytransitlink-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-south-county-transit-link-gtfs-817.zip?alt=media,NA,38.133123,38.581806,-121.612919,-121.27221,2022-03-17T15:22:14Z,inactive,fares-v1|fares-v2,NA,NA,California>South County Transit Link,United States>California>South County Transit Link,1
39,gtfs,NA,US,United States,California,Monterey Park,Spirit Bus,NA,NA,NA,NA,http://data.trilliumtransit.com/gtfs/montereypark-ca-us/montereypark-ca-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-spirit-bus-gtfs-39.zip?alt=media,NA,34.0365252,34.0697248,-118.1686876,-118.1088128,2022-03-14T20:07:53Z,NA,fares-v2|fares-v1,NA,NA,California>Spirit Bus,United States>California>Spirit Bus,1
59,gtfs,NA,US,United States,California,Stanford,Stanford Marguerite Shuttle (SMS),NA,NA,marcy@mjcaction.com,NA,https://transportation-forms.stanford.edu/google/google_transit.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-stanford-marguerite-shuttle-sms-gtfs-59.zip?alt=media,NA,37.39404,37.589874,-122.23088832,-121.975618,2022-03-14T20:09:08Z,NA,fares-v1,NA,NA,California>Stanford Marguerite Shuttle (SMS),United States>California>Stanford Marguerite Shuttle (SMS),1
87,gtfs,NA,US,United States,California,Modesto,Stanislaus Regional Transit (StaRT),NA,NA,support+stanislaus-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/stanislaus-ca-us/stanislaus-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-stanislaus-regional-transit-start-gtfs-87.zip?alt=media,NA,37.25707509,37.77173034,-121.897639,-120.488203167915,2022-03-14T20:11:44Z,inactive,fares-v1,NA,NA,California>Stanislaus Regional Transit (StaRT),United States>California>Stanislaus Regional Transit (StaRT),1
1332,gtfs,NA,US,United States,California,Modesto,Stanislaus Regional Transit Authority (StanRTA),NA,NA,NA,NA,https://www.stanrta.org/DocumentCenter/View/609/preview-gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-stanislaus-regional-transit-authority-stanrta-gtfs-1332.zip?alt=media,NA,37.25713,37.954866,-121.898961218,-120.74953,2022-05-23T19:48:54Z,NA,NA,NA,NA,California>Stanislaus Regional Transit Authority (StanRTA),United States>California>Stanislaus Regional Transit Authority (StanRTA),1
108,gtfs,NA,US,United States,California,Thousand Palms,SunLine Transit Agency,NA,NA,NA,NA,http://www.sunline.org/transit/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-sunline-transit-agency-gtfs-108.zip?alt=media,NA,33.522632,34.179853,-117.326156,-115.921462,2022-03-14T21:12:01Z,NA,NA,NA,NA,California>SunLine Transit Agency,United States>California>SunLine Transit Agency,1
821,gtfs,NA,US,United States,California,Taft,Taft Area Transit,NA,NA,support+test+taft-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/taft-ca-us/taft-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-taft-maricopa-area-transit-gtfs-821.zip?alt=media,NA,35.0559093260118,35.150436610803,-119.465367621155,-119.398652723801,2022-03-17T15:22:21Z,inactive,fares-v1,NA,NA,California>Taft Area Transit,United States>California>Taft Area Transit,1
94,gtfs,NA,US,United States,California,Tahoe City,"Tahoe Area Regional Transit (TART), North Lake Tahoe Express",Placer County,NA,NA,NA,http://data.trilliumtransit.com/gtfs/laketahoe-ca-us/laketahoe-ca-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-tahoe-area-regional-transit-tart-north-lake-tahoe-express-gtfs-94.zip?alt=media,NA,39.0575273,39.50729,-120.3888378,-119.775261,2022-03-14T20:12:13Z,NA,fares-v1,NA,NA,"California>Tahoe Area Regional Transit (TART), North Lake Tahoe Express","United States>California>Tahoe Area Regional Transit (TART), North Lake Tahoe Express",1
116,gtfs,NA,US,United States,California,Red Bluff,"Tehama Rural Area Express (TRAX), Susanville Indian Rancheria Public Transportation Program",NA,NA,NA,NA,http://data.trilliumtransit.com/gtfs/tehama-ca-us/tehama-ca-us.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-tehama-rural-area-express-trax-susanville-indian-rancheria-public-transportation-program-gtfs-116.zip?alt=media,NA,39.7487666060753,40.58389179,-122.459110730898,-120.657032132149,2022-03-14T21:12:33Z,NA,fares-v2|fares-v1,NA,NA,"California>Tehama Rural Area Express (TRAX), Susanville Indian Rancheria Public Transportation Program","United States>California>Tehama Rural Area Express (TRAX), Susanville Indian Rancheria Public Transportation Program",1
33,gtfs,NA,US,United States,California,Thousand Oaks,Thousand Oaks Transit,NA,NA,support+test+thousandoaks-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/thousandoaks-ca-us/thousandoaks-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-thousand-oaks-transit-gtfs-33.zip?alt=media,NA,34.021383769332,34.285345,-118.981959,-118.815668825,2022-03-14T20:07:32Z,NA,fares-v1,NA,NA,California>Thousand Oaks Transit,United States>California>Thousand Oaks Transit,1
52,gtfs,NA,US,United States,California,San Francisco,Tideline Water Taxi,NA,NA,support+test+tidelinewatertaxi-ca-us@trilliumtransit.com,NA,http://trilliumtransit.com/transit_feeds/tidelinewatertaxi-ca-us/tidelinewatertaxi-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-tideline-water-taxi-gtfs-52.zip?alt=media,NA,37.7708398,37.913659,-122.3950251,-122.31393184362,2022-03-14T20:08:47Z,NA,NA,NA,NA,California>Tideline Water Taxi,United States>California>Tideline Water Taxi,1
34,gtfs,NA,US,United States,California,Torrance,Torrance Transit,NA,NA,NA,NA,https://transit.torranceca.gov/home/showdocument?id=16673,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-torrance-transit-gtfs-34.zip?alt=media,https://transit.torranceca.gov/home/showdocument?id=6052,33.768128,34.059919,-118.399852,-118.189549,2022-03-14T20:07:36Z,NA,NA,NA,NA,California>Torrance Transit,United States>California>Torrance Transit,1
1323,gtfs,NA,US,United States,California,Concord,Tri Delta Transit,NA,NA,NA,NA,https://transitfeeds.com/p/tri-delta-transit/1148/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-tri-delta-transit-gtfs-1323.zip?alt=media,NA,37.918801,38.039856,-122.139478,-121.6914,2022-04-04T18:49:50Z,deprecated,NA,1974,NA,California>Tri Delta Transit,United States>California>Tri Delta Transit,2
1974,gtfs,NA,US,United States,California,Concord,Tri Delta Transit,NA,NA,511sfbaydeveloperresources@googlegroups.com,NA,http://api.511.org/transit/datafeeds?operator_id=3D,1,https://511.org/open-data/token,api_key,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-tri-delta-transit-gtfs-1974.zip?alt=media,https://511.org/sites/default/files/pdfs/511_Data_Agreement_Final.pdf,37.895701,38.039856,-122.139478,-121.6914,2024-01-22T18:17:58Z,active,NA,NA,NA,California>Tri Delta Transit,United States>California>Tri Delta Transit,2
115,gtfs,NA,US,United States,California,Redding,Trinity Transit,NA,NA,support+test+weaverville-ca-us@trilliumtransit.com,NA,http://data.trilliumtransit.com/gtfs/weaverville-ca-us/weaverville-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-trinity-transit-gtfs-115.zip?alt=media,NA,40.552313101815,40.939975,-123.631417798777,-122.353498489549,2022-03-14T21:12:32Z,NA,fares-v2|fares-v1,NA,NA,California>Trinity Transit,United States>California>Trinity Transit,1
646,gtfs,NA,US,United States,California,Tulare,Tulare County Area Transit (TCAT),NA,NA,support+test+tcrta-ca-us@trilliumtransit.com,NA,https://data.trilliumtransit.com/gtfs/tcat-flex-ca-us/tcat-ca-us.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-tulare-county-area-transit-gtfs-646.zip?alt=media,NA,35.761867,36.545631,-119.486362,-118.815159,2022-03-16T20:12:13Z,NA,flex-v1,NA,NA,California>Tulare County Area Transit (TCAT),United States>California>Tulare County Area Transit (TCAT),1
